text,label
"এই মেয়ে আর নোবেল, এই দুজন কে পাগল বলে পাগলের অপমান করতে চাইনা।",0
"হেডা থাকলে বেডার ওভাব নাই, পরিমণি বাস্তব প্রমাণ।",1
ছাগল পাগল,0
জান্নাতি,0
আমার চাইতে  বিশি বালো,0
"পরী মনি ,আমি জানি তোমার এ লুঙী",0
নটি ফিরাগাই,0
এদেরকে  দেখলে এক ফোটা বিষের আশায় বসে থাকা আমি,0
ফালতু মাইয়া একটা,1
আর কত ছেলে হাতে আছে তোর কোথায় জাবি লাগা+তে,1
মা বাবা ভদ্রতা শেখা নাই,0
"তোরে পুরাই Lc র মতো লাগতাছে, কেন রে ভাই তুই এরূপে আইছোত তোর এই বেহাইয়াপেনা কেউ আর দেখতে চায় না",1
পরীমনি মার্গী,1
এ কি বলে ভেবে বলে কি...,0
এর মানষিক স্বাস্থ্য ঠিকানা নেই,0
নেকি,0
তোমার ব্লু ফিল্ম টা বানানো খুব আকর্শনীয় ছিলো  আরও যদি কয়েকটি ব্লু ফিল্ম বানাতে ভালো হতো এজন্যই তোমাকে সবাই সোনা চাটা পড়ি ডাকে তুমি চিত্র জগতে আসার পারে সিনেমা আর তেমন একটা কেউ দেখে না ব্লু ফিল্ম বানালে জম জমাট চলবে,0
এই অনুষ্ঠানে যতো গুলা সাংবাদিক ছিল সব মাগী বাজ,1
সাদা রঙের প্যান্ট পরলে ভালো  সভ্য রুচিশীল লাগতো আপুকে খামা খা লুঙ্গী পরতে গেলি বইন।,0
ফাজিল একটা মেয়ে,1
অল্প বিদ্যা ভয়ংকর৷ টাকা থাকলে কি সব হয়,0
আগামী জন্মদিনে একবারে কাপড় ছাড়া দেখতে চাই,0
সময় সল্পতার কারনে প্যান্ট পরার সময় না পাওয়াতে নানার লুঙ্গি পরে পার্টিতে  মণিপরি থুক্কু পরিমণি,0
খবিশ,0
এসব কেন ভাইরাল হয়,0
ছোট লোক,0
যুব সমাজের নষ্টের মূল পরি,0
কেয়ামতের আলামত এদেশের মিডিয়াগুলো কাদেরকে নিয়ে পড়ে থাকে,0
মনে অনেক আসা আছে আমার,0
ছাগলের বাচ্চা একটা।।।।।,0
দোলোদিয়া জাবি বিশ্ব খানা যা,0
পাউডার,0
এরপরের থিম হবে সাদার উপর ফোটা দেওয়া ইনার।যেটা পরিমনি লুঙ্গির নিচে পরেছে।সাদা লুঙ্গি র নিচে লাইট পরলেই বোঝা যাচ্ছে,0
